Author,Date,Headline,Graf,Graf ID,Year Won
C.J. Chivers,2016-12-28,The Fighter,"Years later, the shot remains a point of contention. Siatta said he understood the reprimand but steadfastly defends his actions. “This is one of the stressors of being a designated marksman,” he told me. “You have to make that call. That guy was bad news. That was a shady guy.” In the same circumstance, he said, he would take the shot again. “You could save your buddies’ lives,” he said, “at the expense of your own ass.” Perez said these answers are unacceptable. “He can say the guy looked shady, but that doesn’t give you the right to shoot him,” he said. “If I let my squad shoot everyone who was shady, we could have killed an entire village.”",77,2017
C.J. Chivers,2016-12-28,The Fighter,"For a few days, Third Platoon patrolled without Siatta. Everyone waited. The villagers did not appear. A patrol to the building found no sign of anyone wounded. No blood, no bandages, no one making accusations. A body never turned up. Perez returned Siatta’s rifle and reinstated him.",78,2017
C.J. Chivers,2016-12-28,The Fighter,"The fighting intensified, along with the frustration. On one mission, the platoon tried to capture a Taliban commander about six miles away. The man escaped. Siatta was so annoyed after listening to a “bullshit speech about even though we found nothing we still came out on top” from Cuomo, the company commander, that he wrote in his journal that he “wanted to punch him in the face.”",79,2017
C.J. Chivers,2016-12-28,The Fighter,"Not yet two months into his tour, Siatta was no longer a naïve kid from the prairie. He had hardened, and was both angry and more alert. He was harboring doubts about the war. Marines were doing the most dangerous work and were told that Afghan forces were going to build on their success. After watching the Afghan soldiers his platoon worked with, Siatta was certain that was not going to happen. When he visited them in their tents, he said, “they’d be in there on their rugs, making chai, smoking dope. I’d be like: ‘You guys are fucking turds. We’re here to do shit, and you’re high as fuck.’?” When Marines patrolled, many of the Afghans stayed back.",80,2017
C.J. Chivers,2016-12-28,The Fighter,Always there was another patrol.,81,2017
C.J. Chivers,2016-12-28,The Fighter,"On Nov. 22, the Marines in another platoon were attacked, and when Third Platoon went to help they were ambushed, too — trapped by gunfire from multiple directions. Attack helicopters came to their aid, forcing back the Taliban.",82,2017
C.J. Chivers,2016-12-28,The Fighter,"Once the ambush was broken, First Squad was ordered to sweep a compound from which the Taliban had been firing. A building inside had been hit with two Hellfire missiles. The squad crossed a cold, waist-deep canal and stacked at the entrance. Siatta was on point. They threw a fragmentation grenade over the compound wall, then followed it inside. As Siatta pushed through the gate, he saw the remains of an Afghan. His guts were exposed through disheveled clothes. He was maybe 14.",83,2017
C.J. Chivers,2016-12-28,The Fighter,"his stomach had been blown open and his intestense had spilled out onto the ground and his body had been peppered with pieces of the rocket. It was a fucked up thing to see. but I continued to clear into the first room on the left of the building and the first thing I see is an old man who was pretty much blown in half and his legs were hanging on by just tishues of skin. he was still alive if you want to call it that but he was still consious. it sounded like he was choking on his blood, he died minutes later, and the rest of the family who lived there were cut up by frag and debre.",84,2017
C.J. Chivers,2016-12-28,The Fighter,"Siatta watched the family file out — bereaved, terrified and covered in fine, powdery dust. They were powerless, unable to communicate with the Americans who stood in their home.",85,2017
C.J. Chivers,2016-12-28,The Fighter,"The Marines were grieving, too. Lance Cpl. Nicholas Hand, from First Platoon, had been shot through the head and killed, perhaps by gunfire from that house. Another Marine had been hit in the leg. Kurtz said the platoon already sensed that the plans for Helmand were destined to fail. “It was obvious even then that this wasn’t going to work,” he said. “I think everyone understood that this was just going back to the Taliban again as soon as we leave.” He could see that some of his Marines were having difficulty processing it all. The misdirected carnage, the feeling that their sacrifices and risks were connected to a campaign that could not succeed — all of it, Kurtz said, preyed on their minds.",86,2017
C.J. Chivers,2016-12-28,The Fighter,Siatta kept his feelings inside but described the episode bluntly in his journal: “Boy did we fuck that up.”,87,2017
C.J. Chivers,2016-12-28,The Fighter,"Soon after, on Thanksgiving, his writing captured the funk into which he was descending.",88,2017
C.J. Chivers,2016-12-28,The Fighter,"Today is just another day without my family holiday. Just dont mean anything. and really ever since my Dad past away holidays slowly every year lost their meaning. Im sitting here behind a 240 Bravo medium machine gun and Im supost to feel the holiday spirit, I think not. It hurts to think about how holidays used to be and that they used to mean something when I was a kid. but Im reminded every day out here that Im not a kid and yesterdays not today and never will be.",89,2017
C.J. Chivers,2016-12-28,The Fighter,"Siatta’s breakout moment happened on Nov. 29, as First Squad was attacked while crossing a field. This was by then a familiar event. The squad was spread out, and Siatta and three Marines were separated from most of the others, who took cover by a building and returned fire. Siatta and the exposed team, including Perez, were alone and unprotected. They scrambled for a ditch that was perhaps a foot deep. Bullets thudded all around as they huddled there.",90,2017
C.J. Chivers,2016-12-28,The Fighter,"The only concealment was short grass. They tried to return fire, but each time they invited more bullets. They decided to dash across about 50 to 75 yards of open ground, to the ruins of an abandoned building. On a quick countdown — 3, 2, 1, go — they stood and bolted, sprinting for the better place, gambling that the Taliban would miss.",91,2017
